,season,episode,category,value,clue,answer
18,25,"Show #5745 - Friday, July 24, 2009",PREHISTORIC TIMES,$800,"(Jimmy of the Clue Crew reports from the University of Wisconsin-Madison Geology Museum.) Apatosaurus weighed up to 30 tons, so just this bone of the upper leg is 5 feet long & weighs 300 pounds",the femur
19,25,"Show #5745 - Friday, July 24, 2009",ACTING FAMILIES,$800,Efrem &Stephanie,Zimbalist
20,25,"Show #5745 - Friday, July 24, 2009","DRINK""S""",$800,"One of the more popular red wines in the U.S. is this Australian import, known in Europe as Syrah",Shiraz
21,25,"Show #5745 - Friday, July 24, 2009",WORLD CITY WALK,$800,In 1942 Field Marshal Erich Von Manstein led a failed effort to assist surrounded German forces in this Soviet city,Stalingrad
22,25,"Show #5745 - Friday, July 24, 2009",TOUGH-POURRI,$800,"In 1907, the first 4 groups in this org. started in England were the Bulls, the Wolves, the Curlews & the Ravens",Boy Scouts
23,25,"Show #5745 - Friday, July 24, 2009",VISUALLITERATION,$800,"Security videos are usually transmitted in this manner, involving no broadcast",closed circuit
24,25,"Show #5745 - Friday, July 24, 2009",PREHISTORIC TIMES,$1000,One of the earliest known uses of this metal alloy was in Sumer in Mesopotamia around 3500 B.C.,bronze
25,25,"Show #5745 - Friday, July 24, 2009",ACTING FAMILIES,$1000,Junius & his boys Edwin & John,Booth
26,25,"Show #5745 - Friday, July 24, 2009","DRINK""S""",$1000,"This drink made with red wine & fruit juices isn't so appealing when you know its name is from Spanish for ""blood""",sangria
27,25,"Show #5745 - Friday, July 24, 2009",WORLD CITY WALK,$1000,"Found in the Dong Cheng district, this capital city's main railway station connects to Harbin & Qingdao",Beijing
28,25,"Show #5745 - Friday, July 24, 2009",TOUGH-POURRI,$1000,"On this date in 1999, England's Guardian newspaper announced a coup in the nation of San Seriffe",April 1st
29,25,"Show #5745 - Friday, July 24, 2009",VISUALLITERATION,$1000,A trip from New York to Ireland earned Douglas Corrigan this nickname in 1938,"""Wrong Way"""
30,25,"Show #5745 - Friday, July 24, 2009",POETS & POETRY,$400,"William Blake wrote & illustrated ""Songs of Innocence"" & ""Songs of"" this",Experience
31,25,"Show #5745 - Friday, July 24, 2009",THE AZTECS,$400,"When this Spaniard showed up in 1519, things would change forever for the Aztecs",Cortés
32,25,"Show #5745 - Friday, July 24, 2009",DEUS EX MACHINA,$400,"Milan, Mariner & Mountaineer are all makes of this auto brand",Mercury
33,25,"Show #5745 - Friday, July 24, 2009",MARTIAL,$400,"This martial art meaning ""supreme ultimate fist"" uses slow movements that harmonize with breathing",tai chi
34,25,"Show #5745 - Friday, July 24, 2009",DYLAN,$400,"Born Robert Allen Zimmerman, Bob took his stage name from this man born in Swansea, Wales in 1914",Dylan Thomas
35,25,"Show #5745 - Friday, July 24, 2009","""GUN"" SMOKE",$400,"A bird dog may lose its job if it's this, afraid of loud noises",gun-shy
36,25,"Show #5745 - Friday, July 24, 2009",POETS & POETRY,$800,"This Irish poet ""will arise and go now, and go to Innisfree, and a small cabin build there""",(William Butler) Yeats
37,25,"Show #5745 - Friday, July 24, 2009",THE AZTECS,$800,"According to Aztec myth, the god Nanahuatl sacrificed himself to become this heavenly body",the Sun
38,25,"Show #5745 - Friday, July 24, 2009",DEUS EX MACHINA,$800,"The Swedish company Poseidon helps you with this pastime with products like hoses, regulators & pressure gauges",scuba diving
39,25,"Show #5745 - Friday, July 24, 2009",MARTIAL,$800,Mawashi geri is the Japanese name for this sweeping karate kick (also how you might describe an igloo),roundhouse
40,25,"Show #5745 - Friday, July 24, 2009",DYLAN,$800,"""Take a load off"" & tell us the name of this group, formerly The Hawks, who backed Dylan starting in 1965",The Band
41,25,"Show #5745 - Friday, July 24, 2009","""GUN"" SMOKE",$800,It was an accident with this substance that caused John Smith to go back to England in 1609,gunpowder
42,25,"Show #5745 - Friday, July 24, 2009",POETS & POETRY,"DD: $1,000","This British poet wrote, ""When I consider how my light is spent, Ere half my days, in this dark world and wide""",John Milton
43,25,"Show #5745 - Friday, July 24, 2009",THE AZTECS,"DD: $1,600","The principal food of the Aztecs was a thin cornmeal pancake called a tlaxcalli, this in Spanish",a tortilla
44,25,"Show #5745 - Friday, July 24, 2009",DEUS EX MACHINA,$1200,"Flywire & Lunalite are innovations from the ""labs"" of this company named for a goddess of victory",Nike
45,25,"Show #5745 - Friday, July 24, 2009",MARTIAL,$1200,"Don ""The Dragon"" Wilson has 11 world titles in this martial art combining pugilism with blows from the feet",kickboxing
46,25,"Show #5745 - Friday, July 24, 2009",DYLAN,$1200,"Richard Gere, Heath Ledger & Cate Blanchett played incarnations of Bob in this unusual biopic",I\'m Not There
47,25,"Show #5745 - Friday, July 24, 2009","""GUN"" SMOKE",$1200,"""Anything You Can Do"" is a song from this popular musical",Annie Get Your Gun
48,25,"Show #5745 - Friday, July 24, 2009",POETS & POETRY,$1600,"For his greatest poem, Edmund Spenser invented a land called this & its queene",Faerie
49,25,"Show #5745 - Friday, July 24, 2009",THE AZTECS,$1600,"An important part of Aztec religious worship, human sacrifice culminated with the removal of this organ",the heart
50,25,"Show #5745 - Friday, July 24, 2009",DEUS EX MACHINA,$1600,"Thor, a type of this, was decommissioned by the military in 1963 & later used by NASA",a rocket
51,25,"Show #5745 - Friday, July 24, 2009",MARTIAL,$1600,"Originating in Korea, this ""foot-fist-way"" martial art has been an Olympic medal sport since 2000",tae kwon do
52,25,"Show #5745 - Friday, July 24, 2009",DYLAN,$1600,"In 1995 Bob went digital when releasing the multimedia CD-ROM titled this road ""Interactive""",Highway 61
53,25,"Show #5745 - Friday, July 24, 2009","""GUN"" SMOKE",$1600,2-word name for a cannon support that was often coupled with a caisson,a gun carriage
54,25,"Show #5745 - Friday, July 24, 2009",POETS & POETRY,$2000,"This Matthew Arnold poem says, ""on the French coast the light Gleams"" & ""The cliffs of England stand Glimmering""","""Dover Beach"""
55,25,"Show #5745 - Friday, July 24, 2009",THE AZTECS,$2000,It was the capital city of the Aztec empire,Tenochtitlan
56,25,"Show #5745 - Friday, July 24, 2009",DEUS EX MACHINA,$2000,We wonder if the gods live at the headquarters of this Pennsylvania camera & microscope company,Olympus
57,25,"Show #5745 - Friday, July 24, 2009",MARTIAL,$2000,"Royce Gracie won the first 2 of these, UFC for short, featuring masters of different martial arts",Ultimate Fighting Championship
58,25,"Show #5745 - Friday, July 24, 2009",DYLAN,$2000,"Bob won an Oscar for his song ""Things Have Changed"", featured in this 2000 Michael Douglas film",Wonder Boys
59,25,"Show #5745 - Friday, July 24, 2009","""GUN"" SMOKE",$2000,Nobel literature laureate Grass,Günter
60,25,"Show #5745 - Friday, July 24, 2009",25 YEARS & COUNTING,,"In 2009 she was on a world tour at age 69; when ""Jeopardy!"" premiered in September 1984, she had the USA's No. 1 hit",Tina Turner
61,25,"Show #5744 - Thursday, July 23, 2009",EAST ASIA,$200,"Created by So-ami, a garden at Ryoan-ji outside Kyoto consists of rocks arranged on a bed of this",sand
62,25,"Show #5744 - Thursday, July 23, 2009",BATMAN TV VILLAINS,$200,Burgess Meredith as this odd bird,the Penguin
63,25,"Show #5744 - Thursday, July 23, 2009",DANSWERS,$200,In February 1865 General William Tecumseh Sherman forced this city's evacuation,Charleston
64,25,"Show #5744 - Thursday, July 23, 2009",QUOTATIONS FROM BARTLETT'S,$200,"Under Timothy Leary is the slogan ""Turn on, tune in"", do this",drop out
65,25,"Show #5744 - Thursday, July 23, 2009",KILLED BY DEATH,$200,Around 207 B.C. the Greek Stoic philosopher Chrysippus died this way while watching a drunk donkey eat figs,laughing
66,25,"Show #5744 - Thursday, July 23, 2009","""MOTOR"" HEAD",$200,"In ""Easy Rider"", Peter Fonda's was named Captain America",his motorcycle
67,25,"Show #5744 - Thursday, July 23, 2009",EAST ASIA,$400,"Before he was PM of this country, Samak Sundaravej hosted a TV cooking show, with recipes like larb tuna",Thailand
68,25,"Show #5744 - Thursday, July 23, 2009",BATMAN TV VILLAINS,$400,"Julie Newmar, Eartha Kitt & Lee Meriwether as this purr-fect villain (not all at the same time)",Catwoman
69,25,"Show #5744 - Thursday, July 23, 2009",DANSWERS,$400,One variety from Pace is Pineapple Mango Chipotle,salsa
70,25,"Show #5744 - Thursday, July 23, 2009",QUOTATIONS FROM BARTLETT'S,$400,"This comic's sole entry in ""Bartlett's"" is ""Take my wife... please!""",Henny Youngman
71,25,"Show #5744 - Thursday, July 23, 2009",KILLED BY DEATH,$400,"Doing this with a cane, the composer Lully hit his toe & died of an abscess; a baton would have been safer",conducting
72,25,"Show #5744 - Thursday, July 23, 2009","""MOTOR"" HEAD",$400,A chatterbox,a motormouth
73,25,"Show #5744 - Thursday, July 23, 2009",EAST ASIA,$600,"In 2006 Business Week reported China has 300,000 millionaires & quoted Deng Xiaoping, ""To get"" this ""is glorious""",rich
74,25,"Show #5744 - Thursday, July 23, 2009",BATMAN TV VILLAINS,$600,Frank Gorshin as this puzzling criminal,the Riddler
75,25,"Show #5744 - Thursday, July 23, 2009",DANSWERS,$600,It's the drum seen here,a conga
76,25,"Show #5744 - Thursday, July 23, 2009",QUOTATIONS FROM BARTLETT'S,$600,"In a 1992 interview she said, ""I suppose I could have stayed home and baked cookies and had teas""",Hillary Clinton
77,25,"Show #5744 - Thursday, July 23, 2009",KILLED BY DEATH,$600,In 163 B.C. Eleazer Maccabeus was crushed to death in battle by one of these enormous war animals,an elephant
78,25,"Show #5744 - Thursday, July 23, 2009","""MOTOR"" HEAD",$600,"Sometimes surrounding a VIP, it's a procession of people traveling in cars",a motorcade
79,25,"Show #5744 - Thursday, July 23, 2009",EAST ASIA,$800,"Back when Myanmar was Burma, this capital was Rangoon",Yangon
80,25,"Show #5744 - Thursday, July 23, 2009",BATMAN TV VILLAINS,$800,Cesar Romero as this kooky cutup,the Joker
81,25,"Show #5744 - Thursday, July 23, 2009",DANSWERS,$800,"An intermediate, transitional or midway state or place",limbo
82,25,"Show #5744 - Thursday, July 23, 2009",QUOTATIONS FROM BARTLETT'S,$800,"Julius Epstein, Philip Epstein & Howard Koch are grouped together for quotes from this classic 1942 film",Casablanca
83,25,"Show #5744 - Thursday, July 23, 2009",KILLED BY DEATH,$800,"Jim Fixx, author of ""The Complete Book of"" this, died in 1984 doing just that",Running
84,25,"Show #5744 - Thursday, July 23, 2009","""MOTOR"" HEAD",$800,Hit the road with these transports from Winnebago,motorhomes
85,25,"Show #5744 - Thursday, July 23, 2009",EAST ASIA,"DD: $1,800","Korea's West Coast, including Inchon, borders this arm of the Pacific",Yellow Sea
86,25,"Show #5744 - Thursday, July 23, 2009",BATMAN TV VILLAINS,$1000,Victor Buono as this felonious pharaoh,King Tut
87,25,"Show #5744 - Thursday, July 23, 2009",DANSWERS,$1000,Movie ticket service that uses paper bag puppets in ads,Fandango
88,25,"Show #5744 - Thursday, July 23, 2009",QUOTATIONS FROM BARTLETT'S,$1000,"""Ya got trouble, folks, right here in River City"" is listed under this lyricist's name",Meredith Willson
89,25,"Show #5744 - Thursday, July 23, 2009",KILLED BY DEATH,$1000,In 1940 this Jamaican-born journalist & black nationalist died after reading his own mistakenly printed obituary,(Marcus) Garvey
90,25,"Show #5744 - Thursday, July 23, 2009","""MOTOR"" HEAD",$1000,A centrally controlled fleet of military vehicles intended for the use of personnel,the motor pool
91,25,"Show #5744 - Thursday, July 23, 2009",LITERARY ANALYSIS,$400,Obsession with animating dead tissue bordering on the manic side; delusions of creating a race of creatures,Dr. Frankenstein
92,25,"Show #5744 - Thursday, July 23, 2009",PUGILISM,$400,In 1985 this brother of Leon Spinks became the first reigning light-heavyweight champ to win the heavyweight title,Michael Spinks
93,25,"Show #5744 - Thursday, July 23, 2009",BUSINESS AS USUAL,$400,In 1953 Marcel Bich formed a company to make these & wrote his name in business history,pens
94,25,"Show #5744 - Thursday, July 23, 2009",WE'RE OFF TO SEE THE LIZARD,$400,He's the color-changing fellow seen here,a chameleon
95,25,"Show #5744 - Thursday, July 23, 2009","FIRST & LAST NAME, PLEASE",$400,U.S. vice president:____ Horatio ____,Hubert Humphrey
96,25,"Show #5744 - Thursday, July 23, 2009",ABBREV.,$400,"You've got to pay up on arrival with C.O.D., which stands for ""cash on"" this",delivery
97,25,"Show #5744 - Thursday, July 23, 2009",LITERARY ANALYSIS,$800,Uneasy lies the head that wears the crown; cruelty of 2 older daughters driving him mad; jesting fool not helping,King Lear
98,25,"Show #5744 - Thursday, July 23, 2009",PUGILISM,$800,In 1896 this former Tombstone lawman refereed a bout between Bob Fitzsimmons & Tom Sharkey in San Francisco,Wyatt Earp
99,25,"Show #5744 - Thursday, July 23, 2009",BUSINESS AS USUAL,$800,"To target online consumers, this company hopes to combine data from its ESPN & ABC online units",Disney
100,25,"Show #5744 - Thursday, July 23, 2009",WE'RE OFF TO SEE THE LIZARD,$800,Can the lizard change its spots?  Not if it's this feline variety,a leopard lizard
101,25,"Show #5744 - Thursday, July 23, 2009","FIRST & LAST NAME, PLEASE","DD: $6,000",American author:____ Rice ____,Edgar Rice Burroughs
102,25,"Show #5744 - Thursday, July 23, 2009",ABBREV.,$800,The flag seen here normally includes these two 3-letter abbreviations,P.O.W. & M.I.A.
103,25,"Show #5744 - Thursday, July 23, 2009",LITERARY ANALYSIS,$1200,Master criminal with revenge fantasy regarding certain detective; suicidal tendency noted at Reichenbach Falls,Moriarty
104,25,"Show #5744 - Thursday, July 23, 2009",PUGILISM,$1200,"Known as ""Buster"", he scored a dramatic upset of Mike Tyson in 1990",Buster Douglas
105,25,"Show #5744 - Thursday, July 23, 2009",BUSINESS AS USUAL,$1200,"So as not to be gobbled up by Microsoft, Yahoo! offered a 20% stake to this company for Myspace",News Corp.
106,25,"Show #5744 - Thursday, July 23, 2009",WE'RE OFF TO SEE THE LIZARD,$1200,"The blue coloring attracts predators to this lizard's tail, which it can shed at will; don't think, say...",skink
107,25,"Show #5744 - Thursday, July 23, 2009","FIRST & LAST NAME, PLEASE",$1200,Teamsters president:____ Riddle ____,Jimmy Hoffa
108,25,"Show #5744 - Thursday, July 23, 2009",ABBREV.,$1200,"It's what the ""N"" stands for in NICU, an intensive care unit for preemies & other critically ill babies",neonatal
109,25,"Show #5744 - Thursday, July 23, 2009",LITERARY ANALYSIS,$1600,"Mumbles about ""his precious""; hallucinations getting more vivid as witnessed in talks with self",Smeagol (or Gollum)
110,25,"Show #5744 - Thursday, July 23, 2009",PUGILISM,$1600,"Take a ride with Giacobbe Fragomeni, who in 2008 won the WBC title in this division just below heavyweight",cruiserweight
111,25,"Show #5744 - Thursday, July 23, 2009",BUSINESS AS USUAL,$1600,This newspaper company also owns the Boston Globe & the International Herald Tribune,The New York Times Company
112,25,"Show #5744 - Thursday, July 23, 2009",WE'RE OFF TO SEE THE LIZARD,$1600,"The decorative bumps on the head might tell you the name of this Mexican lizard, one of only two venomous species",the beaded lizard
113,25,"Show #5744 - Thursday, July 23, 2009","FIRST & LAST NAME, PLEASE",$1600,Women's rights leader:____ Cady ____,Elizabeth Cady Stanton
114,25,"Show #5744 - Thursday, July 23, 2009",ABBREV.,$1600,"Taking a bite out of your paycheck, FICA is the Federal this Contributions Act",Insurance
115,25,"Show #5744 - Thursday, July 23, 2009",LITERARY ANALYSIS,$2000,"Says joy of classical music is akin to joy when violent; speaks odd ""nadsat"" slang; blames other droogs",Alex DeLarge
116,25,"Show #5744 - Thursday, July 23, 2009",PUGILISM,$2000,"After ""dancing"" in the ring with Oscar De La Hoya, this welterweight champ danced on ""Dancing with the Stars""",Floyd Mayweather
117,25,"Show #5744 - Thursday, July 23, 2009",BUSINESS AS USUAL,DD: $600,"Despite the name, not much has restricted the growth of this women's clothing company founded in Columbus, Ohio",The Limited
118,25,"Show #5744 - Thursday, July 23, 2009",WE'RE OFF TO SEE THE LIZARD,$2000,"The tail of the legless lizard seen here breaks off easily, giving rise to this fragile name for it",the eastern glass lizard
119,25,"Show #5744 - Thursday, July 23, 2009","FIRST & LAST NAME, PLEASE",$2000,Polar explorer:____ Evelyn ____,Richard Evelyn Byrd
120,25,"Show #5744 - Thursday, July 23, 2009",ABBREV.,$2000,"(Sarah of the Clue Crew reports from an environmental ""green"" house.)  The paint used inside contains minimal amounts of the health-endangering fuel oxygenates called VOCs, short for these",volatile organic compounds
121,25,"Show #5744 - Thursday, July 23, 2009",FOOD,,This cheese was created in 1892 by Emil Frey & named for a New York singing society whose members loved the cheese,Liederkranz
122,25,"Show #5743 - Wednesday, July 22, 2009",CLASSIC LIT,$200,"In ""Gulliver's Travels"", the sizes in this land are reduced to 1/12",Lilliput
123,25,"Show #5743 - Wednesday, July 22, 2009",BAY O' WOLF,$200,"After this actor is bitten in the 1994 film ""Wolf"", he marks his territory all over James Spader",Jack Nicholson
124,25,"Show #5743 - Wednesday, July 22, 2009",GULLIBLE TRAVELS,$200,"In 1912 Heinrich Schliemann's grandson Paul claimed falsely that he had proof of finding this ""lost continent""",Atlantis
125,25,"Show #5743 - Wednesday, July 22, 2009",LITTLE WOMEN,$200,"This 4'10"" author began her epic in 1926 after an injury; David O. Selznick bought the rights & the rest is history",(Margaret) Mitchell
126,25,"Show #5743 - Wednesday, July 22, 2009","PAIR OF DICE, LOST",$200,"2, 3 or this number means you rolled craps, so give up the dice already",12
127,25,"Show #5743 - Wednesday, July 22, 2009",THE SCARLET LETTERS,$200,It's Harvard's school color,crimson
128,25,"Show #5743 - Wednesday, July 22, 2009",CLASSIC LIT,$400,"""Paradise Lost"" calls him ""The goodliest man of men since born his sons""",Adam
129,25,"Show #5743 - Wednesday, July 22, 2009",BAY O' WOLF,$400,The title of this Stephen King movie also refers to a traditional projectile used against werewolves,Silver Bullet
130,25,"Show #5743 - Wednesday, July 22, 2009",GULLIBLE TRAVELS,$400,Former astronaut James Irwin launched several expeditions in hopes of finding this on Mount Ararat,Noah\'s Ark
131,25,"Show #5743 - Wednesday, July 22, 2009",LITTLE WOMEN,$400,"While on the run in the 1930s, this 4'10"" bank robber sent poetry & photos of her & Clyde to newspapers",Bonnie Parker
132,25,"Show #5743 - Wednesday, July 22, 2009","PAIR OF DICE, LOST",$400,"In Yahtzee if you lose a pair of the dice you need to play, you're left with this many",3
133,25,"Show #5743 - Wednesday, July 22, 2009",THE SCARLET LETTERS,$400,You might blush as red as this plant of the goosefoot family that has an edible red root,a beet
134,25,"Show #5743 - Wednesday, July 22, 2009",CLASSIC LIT,$600,"Beowulf, prince of the Geats of southern Sweden, sails off to this country to fight the monster Grendel",Denmark
135,25,"Show #5743 - Wednesday, July 22, 2009",BAY O' WOLF,$600,"In ""Underworld 3"" the werewolves are called these, & they're on the ""rise""",Lycans
136,25,"Show #5743 - Wednesday, July 22, 2009",GULLIBLE TRAVELS,$600,CNN reported in 2008 that ruins in Jordan could be the long-sought mines of this king,King Solomon
137,25,"Show #5743 - Wednesday, July 22, 2009",LITTLE WOMEN,$600,"This 4'9"" actress won an Oscar for only her second film, ""The Year of Living Dangerously""",Linda Hunt
138,25,"Show #5743 - Wednesday, July 22, 2009","PAIR OF DICE, LOST",$600,Roll your pair of dice & land on Luxury Tax on a classic Monopoly board & you lose this much cash,$75
139,25,"Show #5743 - Wednesday, July 22, 2009",THE SCARLET LETTERS,$600,"The name of this gem precedes ""throated hummingbird"", as seen here",ruby
140,25,"Show #5743 - Wednesday, July 22, 2009",CLASSIC LIT,$800,"This one of the ""Little Women"" marries Professor Bhaer, whom she met while living in a boardinghouse",Jo
141,25,"Show #5743 - Wednesday, July 22, 2009",BAY O' WOLF,$800,"When David--yeah, the Dr. Pepper guy--gets bit on the English moors, he turns into the title monster in this 1981 film",An American Werewolf in London
142,25,"Show #5743 - Wednesday, July 22, 2009",GULLIBLE TRAVELS,$800,"He heard Bimini held the Fountain of Youth; sadly, he thought Florida was Bimini & died from an Indian attack",Ponce de LÃ©on
143,25,"Show #5743 - Wednesday, July 22, 2009",LITTLE WOMEN,$800,"Though not tall, this future Secy. of State made a big impression in 1993 as U.S. Ambassador to the United Nations",Madeleine Albright
144,25,"Show #5743 - Wednesday, July 22, 2009","PAIR OF DICE, LOST",$800,"If your toss of the dice couldn't knock off the last number on this game show that I once hosted, you lost",High Rollers
145,25,"Show #5743 - Wednesday, July 22, 2009",THE SCARLET LETTERS,$800,This shade of red whose name includes a building block has been a Crayola color since 1949,brick red
146,25,"Show #5743 - Wednesday, July 22, 2009",CLASSIC LIT,$1000,"In ""The Scarlet Letter"" her daughter is Pearl, quite the little gem",Hester Prynne
147,25,"Show #5743 - Wednesday, July 22, 2009",BAY O' WOLF,$1000,Patrick MacNee is no Avenger as his werewolf colony terrorizes Dee Wallace in this 1981 classic,The Howling
148,25,"Show #5743 - Wednesday, July 22, 2009",GULLIBLE TRAVELS,$1000,"Antonio de Mendoza, viceroy of New Spain, sent Coronado to find the Seven Cities of this golden land; he didn't",Cibola
149,25,"Show #5743 - Wednesday, July 22, 2009",LITTLE WOMEN,$1000,In 1928 this diminutive daughter of an Albanian grocer joined the Sisters of Loretto in Ireland,Mother Teresa
150,25,"Show #5743 - Wednesday, July 22, 2009","PAIR OF DICE, LOST",$1000,"If your man is on this 3-letter place in backgammon, your dice roll must correspond to an open point or your turn is lost",the bar
151,25,"Show #5743 - Wednesday, July 22, 2009",THE SCARLET LETTERS,DD: $500,"This shade of scarlet gets its name from the Latin for ""worm""",vermillion
152,25,"Show #5743 - Wednesday, July 22, 2009",GONE COUNTRY,$400,It's been parading under the name Iran since 1935,Persia
153,25,"Show #5743 - Wednesday, July 22, 2009",JUST MISSED THE TOP OF THE CHARTS,$400,This nickname for Madonna came from the title of a 1985 hit that peaked at No. 2,"""Material Girl"""
154,25,"Show #5743 - Wednesday, July 22, 2009",MULTIPLE CHOICE,$400,It's the lowest common multiple of 3 & 7,21
155,25,"Show #5743 - Wednesday, July 22, 2009",ALPHABETICA,$400,This type of writing system evolved for the purpose of taking dictation,shorthand
156,25,"Show #5743 - Wednesday, July 22, 2009",NATURE STUDY,$400,"The Emperor species of this cold-water bird dives deeper than any other bird, up to 1,800 feet",the penguin
157,25,"Show #5743 - Wednesday, July 22, 2009","GIMME AN ""H""",$400,It's made from the nectar of flowers,honey
158,25,"Show #5743 - Wednesday, July 22, 2009",GONE COUNTRY,$800,"Today it's Belize, but from its colonial days until 1973 it was British this",Honduras
159,25,"Show #5743 - Wednesday, July 22, 2009",JUST MISSED THE TOP OF THE CHARTS,$800,"Cyndi Lauper had fun in 1984 with this, her first of 8 Top 10 hits & the only one to stop at No. 2","""Girls Just Want To Have Fun"""
160,25,"Show #5743 - Wednesday, July 22, 2009",MULTIPLE CHOICE,$800,It's the lowest common multiple of 22 & 44,44
161,25,"Show #5743 - Wednesday, July 22, 2009",ALPHABETICA,$800,"Seen here, it's usually heard",Morse code
162,25,"Show #5743 - Wednesday, July 22, 2009",NATURE STUDY,$800,This tall shrub is prized for the reddish dye obtained from its leaves that's used to color hair,henna
163,25,"Show #5743 - Wednesday, July 22, 2009","GIMME AN ""H""",$800,"Now meaning a bunch of hooey, it was originally garbage fed to pigs",hogwash
164,25,"Show #5743 - Wednesday, July 22, 2009",GONE COUNTRY,$1200,"When it was renamed Ethiopia, this name was wiped from the map",Abyssinia
165,25,"Show #5743 - Wednesday, July 22, 2009",JUST MISSED THE TOP OF THE CHARTS,$1200,"Doris Day might have said ""Que Sera Sera"" when the song with this English title stopped at No. 2 in 1956","""Whatever Will Be, Will Be"""
166,25,"Show #5743 - Wednesday, July 22, 2009",MULTIPLE CHOICE,$1200,It's the lowest common multiple of 5 & 14,70
167,25,"Show #5743 - Wednesday, July 22, 2009",ALPHABETICA,$1200,"The word for ""alphabet"" is seen here in this alphabet, in use since the 5th century B.C.",Hebrew
168,25,"Show #5743 - Wednesday, July 22, 2009",NATURE STUDY,$1200,"Leaf-cutter ants cut leaves to use in underground gardens, where they grow these chlorophyll-lacking organisms",fungi
169,25,"Show #5743 - Wednesday, July 22, 2009","GIMME AN ""H""",$1200,In 1944 inventor Erno Rubik first twisted & turned to life in this country,Hungary
170,25,"Show #5743 - Wednesday, July 22, 2009",GONE COUNTRY,$1600,"At the height of its power in the late 1800s, it occupied more than half of Germany, including the northern 2/3",Prussia
171,25,"Show #5743 - Wednesday, July 22, 2009",JUST MISSED THE TOP OF THE CHARTS,$1600,"In 1957 he went ""All The Way"" to No. 2 with that hit from his movie ""The Joker is Wild""",Frank Sinatra
172,25,"Show #5743 - Wednesday, July 22, 2009",MULTIPLE CHOICE,$1600,It's the lowest common multiple of 9 & 12,36
173,25,"Show #5743 - Wednesday, July 22, 2009",ALPHABETICA,$1600,The Hittites borrowed this wedgy alphabetic system from the Babylonians; hope they gave it back,cuneiform
174,25,"Show #5743 - Wednesday, July 22, 2009",NATURE STUDY,"DD: $6,000",It's the only cetacean that habitually feeds on warm-blooded aquatic mammals,the killer whale
175,25,"Show #5743 - Wednesday, July 22, 2009","GIMME AN ""H""",$1600,Concentrated hemp resin that lent its name to the assassins of the Middle Ages,hashish
176,25,"Show #5743 - Wednesday, July 22, 2009",GONE COUNTRY,"DD: $1,400","At the time it merged with another African country in 1964, it was the world's last country alphabetically",Zanzibar
