,season,episode,category,value,clue,answer
30,26,"Show #5975 - Friday, July 30, 2010","""NIGHT"" & ""DAY""",$400,It's supervision for preschoolers while parents work,daycare
31,26,"Show #5975 - Friday, July 30, 2010",YOU ARE THE JUAN,$400,John Barrymore played this Spanish lover in a 1926 film & averaged about a kiss a minute,Don Juan
32,26,"Show #5975 - Friday, July 30, 2010",UNREAL ESTATE,$400,"According to C.S. Lewis, it was bordered on the east by the Eastern Ocean & on the north by the River Shribble",Narnia
33,26,"Show #5975 - Friday, July 30, 2010","SAY WHAT, BOB?",$400,"In Bob Dylan's ""It's Alright, Ma"", ""The child's balloon eclipses both the Sun and"" this; that's one big balloon, Bob!",the Moon
34,26,"Show #5975 - Friday, July 30, 2010",BIRTHQUAKES,$400,"An 8.6 quake in Tibet heralded the Aug. 15, 1950 arrival of this only daughter of Elizabeth II",Princess Anne
35,26,"Show #5975 - Friday, July 30, 2010",THE CLEVELAND CLINIC,$400,"(Sarah of the Clue Crew delivers the clue from the Cleveland Clinic.)  Accessing these images on a computer so they're instant and expandable is a big innovation for the Cleveland Clinic. In 1929, when they were nitrocellulose, films stored here combusted, killing 123 people.",X-rays
36,26,"Show #5975 - Friday, July 30, 2010","""NIGHT"" & ""DAY""",$800,A cocktail just before bedtime,a nightcap
37,26,"Show #5975 - Friday, July 30, 2010",YOU ARE THE JUAN,$800,"This town's swallows return each spring following a 12,000-mile round trip to Argentina",San Juan Capistrano
38,26,"Show #5975 - Friday, July 30, 2010",UNREAL ESTATE,$800,John Updike set his 1984 novel about 3 divorced witches in this fictional Rhode Island city,Eastwick
39,26,"Show #5975 - Friday, July 30, 2010","SAY WHAT, BOB?",$800,"In ""Ballad Of A Thin Man"", a one-eyed midget screams, ""You're"" one of these, ""Give me some milk or else go home""",a cow
40,26,"Show #5975 - Friday, July 30, 2010",BIRTHQUAKES,$800,"A 7.3 quake rattled Iran Aug. 31, 1968 the day this ""tornado"" of a pitcher touched down in Osaka, Japan",Hideo Nomo
41,26,"Show #5975 - Friday, July 30, 2010",THE CLEVELAND CLINIC,$800,"(Sarah of the Clue Crew delivers the clue from the Cleveland Clinic.)  In 2008, on the victim of a shotgun blast, clinic doctors performed the USA's first of these operations; dental, psychological & bioethical teams, as well as plastic surgeons, were involved",a face transplant
42,26,"Show #5975 - Friday, July 30, 2010","""NIGHT"" & ""DAY""",$1200,Groovy term for the dazzling yellow hosiery seen here,DayGlo
43,26,"Show #5975 - Friday, July 30, 2010",YOU ARE THE JUAN,$1200,"Named for a 16th century sailor, the Juan de Fuca Strait separates these 2 countries",the United States & Canada
44,26,"Show #5975 - Friday, July 30, 2010",UNREAL ESTATE,$1200,It's the drowsy valley along the Hudson River where you'll find Katrina van Tassel,Sleepy Hollow
45,26,"Show #5975 - Friday, July 30, 2010","SAY WHAT, BOB?",$1200,"A railroad man ""smoked my eyelids / and punched my"" this--sure you haven't got that backwards, Bob?",a cigarette
46,26,"Show #5975 - Friday, July 30, 2010",BIRTHQUAKES,$1200,"""Hard Times"", indeed!  A giant quake struck New Madrid, Mo. on Feb. 7, 1812, the day this author struck England",Charles Dickens
47,26,"Show #5975 - Friday, July 30, 2010","""NIGHT"" & ""DAY""",$1600,"Old World member of the thrush family, celebrated for its vocal powers",the nightingale
48,26,"Show #5975 - Friday, July 30, 2010",YOU ARE THE JUAN,$1600,Around 1542 explorer Juan Rodriguez Cabrillo discovered this island off L.A. & it's believed he's buried there too,Catalina (Island)
49,26,"Show #5975 - Friday, July 30, 2010",UNREAL ESTATE,$1600,"This name of the imaginary island in Sir Thomas More's classic work is from the Greek for ""nowhere""",Utopia
50,26,"Show #5975 - Friday, July 30, 2010","SAY WHAT, BOB?",$1600,"""You used to ride on the chrome horse with your diplomat / Who carried on his shoulder"" one of these cats--why?",a Siamese cat
51,26,"Show #5975 - Friday, July 30, 2010","""NIGHT"" & ""DAY""",$2000,Hyphenated film term for shooting footage in the morning or afternoon but making it look like it's dark,day-for-night
52,26,"Show #5975 - Friday, July 30, 2010",YOU ARE THE JUAN,$2000,From 1980 to 2001 Juan Antonio Samaranch was the head of this international sports organization,the IOC
53,26,"Show #5975 - Friday, July 30, 2010",UNREAL ESTATE,$2000,"In ""The Prisoner of Zenda"", the king of this fictional Central European kingdom is held captive in Zenda Castle",Ruritania
54,26,"Show #5975 - Friday, July 30, 2010","SAY WHAT, BOB?","DD: $3,800","In Dylan's ""Desolation Row"", for some reason Ezra Pound & this friend and protege ""are fighting in the captain's tower""",(T.S.) Eliot
55,26,"Show #5975 - Friday, July 30, 2010",BIRTHQUAKES,$2000,"A big quake shook Turkey Aug. 17, 1949, the day this Minnesota pol was born; Al Franken shook him out of the Senate",Norm Coleman
56,26,"Show #5975 - Friday, July 30, 2010",THE 9 MUSES,,"In a Balanchine ballet, Apollo, god of music, has a favorite muse, this one",Terpsichore
57,26,"Show #5974 - Thursday, July 29, 2010",AGRICULTURE,$200,"Iowa is the USA's leading producer of this ""pop""ular crop",corn
58,26,"Show #5974 - Thursday, July 29, 2010","YOU CAN CALL ME ""AL""",$200,"A dead end lane, or a line of thought that leads nowhere, is called a blind this",an alley
59,26,"Show #5974 - Thursday, July 29, 2010",OFF THE ENDANGERED SPECIES LIST,$200,This American crocodilian has wrestled its way back from the brink,the alligator
60,26,"Show #5974 - Thursday, July 29, 2010",JANET RENO'S DANCE PARTY,$200,"Playing Janet Reno on ""SNL"", he repeatedly accused teens of lying during ""Teen Talk"" & threatened them with physical harm",Will Ferrell
61,26,"Show #5974 - Thursday, July 29, 2010",RAY LaHOOD'S TRANSPO-LOOZA,$200,"In Jan. 2010, D.O.T. Sec. Ray LaHood announced he was sending 5 Merchant Marine vessels to help with relief in this country",Haiti
62,26,"Show #5974 - Thursday, July 29, 2010",MITCH McCONNELL'S KENTUCKY MEGAMIX,$200,"Though Alabama-born, senator Mitch McConnell is big in Kentucky & has a park named for him in this ""green"" city",Bowling Green
63,26,"Show #5974 - Thursday, July 29, 2010",AGRICULTURE,$400,Double whoa!  The highest grade of egg is this,AA
64,26,"Show #5974 - Thursday, July 29, 2010","YOU CAN CALL ME ""AL""",$400,"Italian for ""to the tooth"", it describes pasta cooked to be firm",al dente
65,26,"Show #5974 - Thursday, July 29, 2010",OFF THE ENDANGERED SPECIES LIST,$400,The red one of these marsupials hopped off the list in 1995,the red kangaroo
66,26,"Show #5974 - Thursday, July 29, 2010",JANET RENO'S DANCE PARTY,$400,"The real Janet Reno made a ""Dance Party"" appearance on Jan. 20, 2001, hours after she left this job",Attorney General
67,26,"Show #5974 - Thursday, July 29, 2010",RAY LaHOOD'S TRANSPO-LOOZA,$400,"In 2009, Sec. LaHood announced $36 million in light rail funding to link Sky Harbor Airport & Sun Devil Stadium in this state",Arizona
68,26,"Show #5974 - Thursday, July 29, 2010",MITCH McCONNELL'S KENTUCKY MEGAMIX,$400,"In 1786 the Virginia legislature established this as a town, before Kentucky became a state; it's now Kentucky's capital",Frankfort
69,26,"Show #5974 - Thursday, July 29, 2010",AGRICULTURE,$600,"The best soil for most plants & soil organisms is this sand, silt & clay mixture whose name is akin to ""lime""",loam
70,26,"Show #5974 - Thursday, July 29, 2010","YOU CAN CALL ME ""AL""",$600,It designates both a constellation's brightest star & the head male in a group,alpha
71,26,"Show #5974 - Thursday, July 29, 2010",OFF THE ENDANGERED SPECIES LIST,$600,The brown one of these pouched birds is being delisted as it has bounced back from DDT devastation,the pelican
72,26,"Show #5974 - Thursday, July 29, 2010",JANET RENO'S DANCE PARTY,$600,"Janet was opposed to slam-dancing teens forming this type of ""pit""--after all, the party was in the basement of her house",a mosh pit
73,26,"Show #5974 - Thursday, July 29, 2010",RAY LaHOOD'S TRANSPO-LOOZA,$600,"In 2009, Sec. LaHood committed $900 million to a Metrorail project connecting Washington, D.C. to this airport",Dulles
74,26,"Show #5974 - Thursday, July 29, 2010",MITCH McCONNELL'S KENTUCKY MEGAMIX,$600,"It's believed Stephen Foster wrote this, now Kentucky's state song, after a brief stay in Bardstown","""My Old Kentucky Home"""
75,26,"Show #5974 - Thursday, July 29, 2010",AGRICULTURE,$800,This alliterative type of crop keeps soil from eroding & weeds from growing during the winter,a cover crop
76,26,"Show #5974 - Thursday, July 29, 2010","YOU CAN CALL ME ""AL""",$800,This bronchodilator helps ease breathing during an asthma attack,albuterol
77,26,"Show #5974 - Thursday, July 29, 2010",OFF THE ENDANGERED SPECIES LIST,$800,"Some say that ""Ginny"", the West Virginia northern flying this rodent, was delisted too soon & still needs protection",a squirrel
78,26,"Show #5974 - Thursday, July 29, 2010",JANET RENO'S DANCE PARTY,$800,In 1997 Janet challenged this then-NYC mayor to a boxing match (& kneed him downstairs--Janet boxed dirty),(Rudy) Giuliani
79,26,"Show #5974 - Thursday, July 29, 2010",RAY LaHOOD'S TRANSPO-LOOZA,$800,"When British Airways mistakenly offered a $40 fare from the U.S. to this subcontinent, the D.O.T. required B.A. to pony up",India
80,26,"Show #5974 - Thursday, July 29, 2010",MITCH McCONNELL'S KENTUCKY MEGAMIX,"DD: $1,500",This 981-mile river forms Kentucky's northern border & empties into the Mississippi,the Ohio
81,26,"Show #5974 - Thursday, July 29, 2010",AGRICULTURE,$1000,"Despite its name, this fruit is not a berry in the botanical sense, as the seeds are on the outside",a strawberry
82,26,"Show #5974 - Thursday, July 29, 2010","YOU CAN CALL ME ""AL""",$1000,"From the French for ""others"", this word is the opposite of egoist",altruist
83,26,"Show #5974 - Thursday, July 29, 2010",OFF THE ENDANGERED SPECIES LIST,$1000,"Canis lupus, it's off the list in Montana & Idaho & may be back in some ranchers' sights",the grey wolf (or the timber wolf)
84,26,"Show #5974 - Thursday, July 29, 2010",JANET RENO'S DANCE PARTY,$1000,"M-m-m-my goodness, the ""Dance Party"" theme song is this 1979 No. 1 hit by The Knack","""My Sharona"""
85,26,"Show #5974 - Thursday, July 29, 2010",RAY LaHOOD'S TRANSPO-LOOZA,$1000,"In announcing a program aimed at parents, Sec. LaHood said that one of these ""cannot do its job if it's not used""",the car seat (or the child safety seat)
86,26,"Show #5974 - Thursday, July 29, 2010",MITCH McCONNELL'S KENTUCKY MEGAMIX,$1000,"Founded in 1775, this city, home to Transylvania U., was named for an American Revolution battle site",Lexington
87,26,"Show #5974 - Thursday, July 29, 2010",COMMANDERS AT WAR,$400,"(Jimmy of the Clue Crew shows an animated diagram on the monitor.)  At the Battle of Issus in 333 B.C., the Macedonian cavalry attacked the Persian left flank, then wheeled around to complete a smashing triumph for this great general",Alexander the Great
88,26,"Show #5974 - Thursday, July 29, 2010",TWICE-TOLD TALES,$400,This 1960 Hitchcock classic was remade in 1998; Marion still hadn't learned to stay out of the shower,Psycho
89,26,"Show #5974 - Thursday, July 29, 2010",19th CENTURY OPERA,$400,"When this opera opens, a cigarette girl tells soldiers she is looking for a corporal named Jose",Carmen
90,26,"Show #5974 - Thursday, July 29, 2010",x 2,$400,"In a bowling game, it's a perfect score x 2",600
91,26,"Show #5974 - Thursday, July 29, 2010","WHO KILLED ME, SHAKESPEARE?",$400,"Banquo--this guy who sent the hitmen, though he also got his own hands bloody",Macbeth
92,26,"Show #5974 - Thursday, July 29, 2010",PACIFIC STANDARD RHYME TIME,$400,A reminder of the past in the city of the NBA's Kings,a Sacramento memento
93,26,"Show #5974 - Thursday, July 29, 2010",COMMANDERS AT WAR,$800,"(Jimmy of the Clue Crew shows an animated diagram on the monitor.)  At the 1805 Battle of Austerlitz, enticing the Allies to attack his right flank, this commander's army stormed the center high ground & smashed the Allies",Napol̩on Bonaparte
94,26,"Show #5974 - Thursday, July 29, 2010",TWICE-TOLD TALES,$800,"""Bedtime Story"", starring Brando & Niven as Riviera con men, came back as this Steve Martin-Michael Caine duet",Dirty Rotten Scoundrels
95,26,"Show #5974 - Thursday, July 29, 2010",19th CENTURY OPERA,$800,"He began writing ""Die Meistersinger"" in 1845 as a companion piece to ""Tannhauser"", but didn't finish it until 1867",(Richard) Wagner
96,26,"Show #5974 - Thursday, July 29, 2010",x 2,$800,It's the total number of sides on an octagon & a nonagon x 2,34
97,26,"Show #5974 - Thursday, July 29, 2010","WHO KILLED ME, SHAKESPEARE?",$800,"Tybalt, who shouldn't have mouthed off",Romeo
98,26,"Show #5974 - Thursday, July 29, 2010",PACIFIC STANDARD RHYME TIME,$800,Fine dining in the city where the University of Oregon has its main campus,Eugene cuisine
99,26,"Show #5974 - Thursday, July 29, 2010",COMMANDERS AT WAR,"DD: $2,400",(Sarah of the Clue Crew shows an animated diagram on the monitor.)  Pilots still use the World War II weaving tactic by which a pilot lures a pursuing enemy plane into another plane's gun sights; it was invented to combat this highly maneuverable Japanese fighter,the Mitsubishi Zero
100,26,"Show #5974 - Thursday, July 29, 2010",TWICE-TOLD TALES,$1200,"The plot of ""Here Comes Mr. Jordan"" was reused in this 1978 comedy starring Warren Beatty",Heaven Can Wait
101,26,"Show #5974 - Thursday, July 29, 2010",19th CENTURY OPERA,$1200,"In this 1892 Leoncavallo opera, the clowns enter an Italian village in a parade led by a donkey cart",Pagliacci (Il Pagliacci accepted)
102,26,"Show #5974 - Thursday, July 29, 2010",x 2,"DD: $2,000",It's the number of stars & stripes on the U.S. flag x 2,126
103,26,"Show #5974 - Thursday, July 29, 2010","WHO KILLED ME, SHAKESPEARE?",$1200,"Hamlet Sr., who for a dead guy, is still pretty spry as the ghost",Claudius
104,26,"Show #5974 - Thursday, July 29, 2010",PACIFIC STANDARD RHYME TIME,$1200,A motor home parked in California's second-largest city,a San Diego Winnebago
105,26,"Show #5974 - Thursday, July 29, 2010",COMMANDERS AT WAR,$1600,"(Sarah of the Clue Crew shows an animated diagram on the monitor.)  In June 1950, North Korea launched a surprise attack deep into South Korea; the tables turned in September, when MacArthur's UN forces made a surprise landing at this port city",Inchon
106,26,"Show #5974 - Thursday, July 29, 2010",TWICE-TOLD TALES,$1600,"Laurence Fishburne & Stephen Baldwin starred in ""Fled"", a remake of this Sidney Poitier-Tony Curtis film",The Defiant Ones
107,26,"Show #5974 - Thursday, July 29, 2010",19th CENTURY OPERA,$1600,"This Rossini opera was first performed under an Italian title meaning ""Almaviva, the useless precaution""",The Barber of Seville
108,26,"Show #5974 - Thursday, July 29, 2010","WHO KILLED ME, SHAKESPEARE?",$1600,"Emilia--her husband, also pretty much responsible for the title guy's suicide",Iago
109,26,"Show #5974 - Thursday, July 29, 2010",PACIFIC STANDARD RHYME TIME,$1600,"Bovines in Washington's ""Emerald City""",Seattle cattle
110,26,"Show #5974 - Thursday, July 29, 2010",TWICE-TOLD TALES,$2000,"You know who I really like?  Me!  Howard Hawks remade his own ""Rio Bravo"" as this golden Western just 8 years later",El Dorado
111,26,"Show #5974 - Thursday, July 29, 2010",19th CENTURY OPERA,$2000,"When 1st produced, this Verdi opera known as ""the strayed one"" was a failure, due in part to contemporary costumes",La Traviata
112,26,"Show #5974 - Thursday, July 29, 2010","WHO KILLED ME, SHAKESPEARE?",$2000,"Lavinia & Tamora, among others; he's also quite the cook",Titus Andronicus
113,26,"Show #5974 - Thursday, July 29, 2010",PACIFIC STANDARD RHYME TIME,$2000,"A woman resembling a Roman love goddess in a California city, ""the Salad Bowl of the World""",a Salinas Venus
114,26,"Show #5974 - Thursday, July 29, 2010",THE SUPER BOWL,,As of 2010 it's the only current NFC team that has never played in the Super Bowl,the Detroit Lions
115,26,"Show #5973 - Wednesday, July 28, 2010",THIS IS CNN,$200,"(I'm Bill Schneider.)  I'm in CNN's Washington, D.C. bureau, one of 37 bureaus including Bangkok & Buenos Aires, but the network's heart & headquarters is still in this city","Atlanta, Georgia"
116,26,"Show #5973 - Wednesday, July 28, 2010",NFL QBs OFF THE FIELD,$200,"He was the king of Mardi Gras' 2010 Bacchus parade & would likely be elected king of Louisiana, if he wanted",Drew Brees
117,26,"Show #5973 - Wednesday, July 28, 2010",MIDDLE NAMING,$200,Anthem author Scott,Francis Scott Key
118,26,"Show #5973 - Wednesday, July 28, 2010",PARENTING,$200,Between 1999 & 2007 this educational practice went up nearly 75% & kids don't even have to get out of their jammies,home schooling
119,26,"Show #5973 - Wednesday, July 28, 2010",SAINTS ON THE MAP,$200,"The Russian czar founded this city in 1703 as his ""window on Europe""",St. Petersburg
120,26,"Show #5973 - Wednesday, July 28, 2010","""PEACE"", BRO",$200,The first  volunteers in this U.S. government humanitarian force went to Ghana & Tanzania in 1961,the Peace Corps
121,26,"Show #5973 - Wednesday, July 28, 2010",THIS IS CNN,$400,"In 2010, this senior political correspondent began as anchor of the Sunday show ""State of the Union""",Candy Crowley
122,26,"Show #5973 - Wednesday, July 28, 2010",NFL QBs OFF THE FIELD,$400,In a Sears ad this Vikings QB (it still seems odd to say that) couldn't make up his mind about buying a TV,Brett Favre
123,26,"Show #5973 - Wednesday, July 28, 2010",MIDDLE NAMING,$400,Civil War general Tecumseh,William Tecumseh Sherman
124,26,"Show #5973 - Wednesday, July 28, 2010",PARENTING,$400,"As the first line of defense against germs, make sure your kids do this frequently, & not just before a meal",wash their hands
125,26,"Show #5973 - Wednesday, July 28, 2010",SAINTS ON THE MAP,$400,"Once Scotland's ecclesiastical capital, this city is also a golfing mecca",St. Andrews
126,26,"Show #5973 - Wednesday, July 28, 2010","""PEACE"", BRO",$400,The band Boston titled a song this 3-word term for absence of mental stress,"""Peace Of Mind"""
127,26,"Show #5973 - Wednesday, July 28, 2010",THIS IS CNN,$600,This event that began in January 1991 brought worldwide attention to CNN,the (First) Gulf War
128,26,"Show #5973 - Wednesday, July 28, 2010",NFL QBs OFF THE FIELD,$600,"In a mock ""United Way"" ad, this Colts QB berated kids on a football field & showed them how to break into a car",Peyton Manning
129,26,"Show #5973 - Wednesday, July 28, 2010",MIDDLE NAMING,$600,Inventor Graham,Alexander Graham Bell
130,26,"Show #5973 - Wednesday, July 28, 2010",PARENTING,$600,"To perform this on kids aged 1 through 8, it's 2 breaths & 30 one-handed compressions per cycle",CPR
131,26,"Show #5973 - Wednesday, July 28, 2010",SAINTS ON THE MAP,"DD: $1,000","At the 2009 Tour de France, Alberto Contador won a stage including the Alpine passes named for this St.; he also won a dog",St. Bernard
132,26,"Show #5973 - Wednesday, July 28, 2010","""PEACE"", BRO",$600,"In 1913 the recipient was Belgium's Henri la Fontaine; in 1914, '15 & '16 it wasn't awarded",the Nobel Peace Prize
133,26,"Show #5973 - Wednesday, July 28, 2010",THIS IS CNN,$800,"(I'm Wolf Blitzer.)  On June 1, 1980, when an all-news channel was a far-out idea, CNN was launched & this man's name was the first one a news anchor spoke on CNN",Jimmy Carter
134,26,"Show #5973 - Wednesday, July 28, 2010",NFL QBs OFF THE FIELD,$800,"""My face takes enough abuse"", said this Falcon as he hawked the Gillette Fusion razor in an ad",Matt Ryan
135,26,"Show #5973 - Wednesday, July 28, 2010",MIDDLE NAMING,$800,Tennis champ Jean,Billie Jean King
136,26,"Show #5973 - Wednesday, July 28, 2010",PARENTING,$800,"Melanie Bazarte subtitled her ""Parenting 101"" book ""Because Kids Don't Come With"" these",Instructions
137,26,"Show #5973 - Wednesday, July 28, 2010",SAINTS ON THE MAP,$800,This gulf of the Atlantic is between Newfoundland & the Canadian mainland,St. Lawrence
138,26,"Show #5973 - Wednesday, July 28, 2010","""PEACE"", BRO",$800,This nickname for North Dakota refers to a real property found on its international border,the Peace Garden State
139,26,"Show #5973 - Wednesday, July 28, 2010",THIS IS CNN,$1000,(I'm Suzanne Malveaux.)  Hurrican Katrina brought CNN its 10th of these prestigious electronic media awards named for a banker who never saw TV,the Peabody Awards
140,26,"Show #5973 - Wednesday, July 28, 2010",NFL QBs OFF THE FIELD,$1000,"Carrie Underwood denied her song ""Cowboy Casanova"" was about this Dallas QB (& ex-boyfriend)",Tony Romo
141,26,"Show #5973 - Wednesday, July 28, 2010",MIDDLE NAMING,$1000,Convicted assassin Earl,James Earl Ray
142,26,"Show #5973 - Wednesday, July 28, 2010",PARENTING,$1000,"Parents who hover too much over their kids have come to be called this type of parents, after a certain aircraft",helicopter parents
143,26,"Show #5973 - Wednesday, July 28, 2010",SAINTS ON THE MAP,$1000,Robert Ford shot & killed Jesse James in this Missouri city,St. Joseph
144,26,"Show #5973 - Wednesday, July 28, 2010","""PEACE"", BRO",$1000,"Of the genus spathiphyllum, these white, fragrant flowers are often cultivated as ornamentals",the peace lilly
145,26,"Show #5973 - Wednesday, July 28, 2010",LITERARY FIRST LINES,$400,"""You don't know about me, without you have read a book by the name of 'The Adventures of Tom Sawyer'""",Huckleberry Finn
146,26,"Show #5973 - Wednesday, July 28, 2010",FUN WITH AMERICAN IDOL NAMES,$400,"A sorcerer's apprentice? No, it's this stage star, reality TV star & winner of season 3",Fantasia Barrino
147,26,"Show #5973 - Wednesday, July 28, 2010",COUNTRY BY BEER,$400,Dos Equis,Mexico
148,26,"Show #5973 - Wednesday, July 28, 2010",NEW TO THE OED,$400,"""Monstrous"" term for a woman obsessed with planning her wedding",a bridezilla
149,26,"Show #5973 - Wednesday, July 28, 2010",ANTARCTIC WILDLIFE,$400,(Sarah of the Clue Crew floats near a floe in Antarctica.)  This seal here--the only type that eats warm-blooded animals--is named after a big cat due to the dark spots on its coat,the leopard seal
150,26,"Show #5973 - Wednesday, July 28, 2010",LITERARY FIRST LINES,$800,"""It is a truth universally acknowledged that a single man in possession of a... fortune must be in want of a wife""",Pride and Prejudice
151,26,"Show #5973 - Wednesday, July 28, 2010",FUN WITH AMERICAN IDOL NAMES,$800,This winner of season 8 sounds like he has 2 first names,Kris Allen
152,26,"Show #5973 - Wednesday, July 28, 2010",COUNTRY BY BEER,$800,Kirin,Japan
153,26,"Show #5973 - Wednesday, July 28, 2010",NEW TO THE OED,$800,Absence of activity on an EEG or EKG is indicated by this on a screen,a flatline
154,26,"Show #5973 - Wednesday, July 28, 2010",ANTARCTIC WILDLIFE,$800,"(Sarah of the Clue Crew goes hunting for killer whales in Antarctica.)  One of the most spectacular features of the male orca, or killer whale, is this stabilizing fin; from the Latin for ""of the back"", it can be 6 feet in height",the dorsal fin
155,26,"Show #5973 - Wednesday, July 28, 2010",LITERARY FIRST LINES,"DD: $2,000","""To the red country and part of the gray country of Oklahoma, the last rains came gently""",The Grapes of Wrath
156,26,"Show #5973 - Wednesday, July 28, 2010",FUN WITH AMERICAN IDOL NAMES,$1200,"Although he was a bartender before winning season 7, his name makes him sound more like a chef",David Cook
157,26,"Show #5973 - Wednesday, July 28, 2010",COUNTRY BY BEER,$1200,Victoria Bitter,Australia
158,26,"Show #5973 - Wednesday, July 28, 2010",NEW TO THE OED,$1200,Seinfeldian term for someone who passes a present on to another recipient,a regifter
159,26,"Show #5973 - Wednesday, July 28, 2010",ANTARCTIC WILDLIFE,$1200,"(Lisa Trotter reports from Antarctica.)  Frigid Antarctic water is full of dissolved oxygen; it circulates through ice fish so they don't need this oxygen-carrying pigment, making them nearly colorless",hemoglobin
160,26,"Show #5973 - Wednesday, July 28, 2010",LITERARY FIRST LINES,$1600,"""As Gregor Samsa awoke one morning from uneasy dreams he found himself transformed...into a gigantic insect""",Metamorphosis
